OrderNum,OrderDate,OrderType,CustomerType,CustName,CustCountry,CustCity,ProdCategory,ProdNumber,ProdName,Quantity, Price , Discount , Total Cost 
1104533,10/2/2019,Wholesale,Business,Pouros Inc.,Algeria,Bordj Mokhtar,Blueprints,BP102,Bsquare Robot Blueprint,7, $ 8.99 , $ 1.80 , $ 61.13 
1104534,10/2/2019,Retail,Individual,Tina Konopelski,Iraq,Al Hayy,Robot Kits,RK606,BYOR-3535,3, $ 223.00 , 0 , $ 669.00 
1104535,10/2/2019,Wholesale,Business,Bradtke Inc.,Algeria,Tindouf,eBooks,EB502,Building Your First Robot,9, $ 24.95 , $ 4.99 , $ 219.56 
1104536,10/2/2019,Retail,Individual,Giuditta Polack,Iraq,Sinjar,Blueprints,BP108,Panda Robot Blueprint,1, $ 7.99 , 0 , $ 7.99 
1104537,10/2/2019,Wholesale,Business,Schroeder Library,Morocco,Skhour Rehamna,Drone Kits,DK201,BYOD-100,63, $ 54.00 , $ 10.80 ," $ 3,391.20 "
1104538,10/2/2019,Wholesale,Business,Waelchi Inc.,Algeria,Naciria,Drones,DS306,DX-145 Drone,30, $ 250.00 , $ 50.00 ," $ 7,450.00 "
1104539,10/2/2019,Wholesale,Business,Feil LLC,Morocco,Imilchil,Blueprints,BP108,Panda Robot Blueprint,75, $ 7.99 , $ 1.60 , $ 597.65 
1104540,11/2/2019,Retail,Individual,Rosabelle Snowsill,Morocco,Tahla,eBooks,EB507,Drone Building Essentials,1, $ 13.99 , 0 , $ 13.99 
1104541,11/2/2019,Wholesale,Business,Ratke and Sons,Morocco,Zeghanghane,Training Videos,TV805,Industrial 3D Printing ,4, $ 49.00 , $ 9.80 , $ 186.20 
1104542,11/2/2019,Wholesale,Business,Rath LLC,Morocco,Agadir,eBooks,EB511,Helicopter Drones,13, $ 20.95 , $ 4.19 , $ 268.16 
1104543,11/2/2019,Retail,Individual,Ettore Gelderd,Morocco,Dar Bel Hamri,eBooks,EB501,Articulated Robots,1, $ 23.99 , 0 , $ 23.99 
1104544,11/2/2019,Wholesale,Business,Blue Sky Kites,Syria,Al Qutaylibiyah,Training Videos,TV806,Mapping with Drones,6, $ 49.00 , $ 9.80 , $ 284.20 
1104545,11/2/2019,Retail,Individual,Shina Somers,Morocco,Benslimane,Blueprints,BP106,Hexacopter Drone Blueprint,1, $ 8.99 , 0 , $ 8.99 
1104546,11/2/2019,Retail,Individual,Sonni Lansdown,Algeria,Tissemsilt,Blueprints,BP107,Ladybug Robot Blueprint,1, $ 12.00 , 0 , $ 12.00 
1104547,11/2/2019,Wholesale,Business,LMD Resources,Morocco,Gourrama,Robots,RS704,RLK-9920 Robot,5, $ 699.00 , $ 139.80 ," $ 3,355.20 "
1104548,11/2/2019,Wholesale,Business,Zoo Technologies,Iraq,Al Hillah,Drone Kits,DK209,BYOD-550,50, $ 179.00 , $ 35.80 ," $ 8,914.20 "
1104549,12/2/2019,Wholesale,Business,Gutmann LLC,Morocco,M'diq,Robot Kits,RK605,BYOR-3000,10, $ 214.00 , $ 42.80 ," $ 2,097.20 "
1104550,12/2/2019,Retail,Individual,Sylvia Balsom,Morocco,Timzguida Ouftas,Drone Kits,DK209,BYOD-550,2, $ 179.00 , 0 , $ 358.00 
1104551,12/2/2019,Wholesale,Business,Stracke International,Morocco,Saidat,Robots,RS705,RQTE-554 Robot,11, $ 684.00 , $ 136.80 ," $ 7,387.20 "
1104552,12/2/2019,Retail,Individual,Neill Meyrick,Morocco,Ait Ban,Training Videos,TV809,Understanding 3D Printing,1, $ 42.99 , 0 , $ 42.99 
1104553,12/2/2019,Retail,Individual,Christie Joder,Morocco,Tangier,Training Videos,TV805,Industrial 3D Printing ,1, $ 49.00 , 0 , $ 49.00 
1104554,12/2/2019,Retail,Individual,Heather Lesch,Morocco,Hassi Berkane,Drones,DS303,DTD-7000 Drone,1, $ 450.00 , 0 , $ 450.00 
1104555,12/2/2019,Wholesale,Business,Yost LLC,Egypt,Qufadah,eBooks,EB504,Cartesian Robots,87, $ 12.99 , $ 2.60 ," $ 1,127.53 "
1104556,13/2/2019,Wholesale,Business,Collier and Sons,Morocco,Recani,eBooks,EB520,Understanding Arduino,3, $ 17.50 , $ 3.50 , $ 49.00 
1104557,13/2/2019,Retail,Individual,Sam  Dickens,Morocco,Taliwine,Drone Kits,DK209,BYOD-550,1, $ 179.00 , 0 , $ 179.00 
1104558,14/2/2019,Wholesale,Business,Metz Group,Morocco,El Maader El Kabir,eBooks,EB520,Understanding Arduino,12, $ 17.50 , $ 3.50 , $ 206.50 
1104559,14/2/2019,Retail,Individual,Haroun Palfery,Morocco,Tetouan,Blueprints,BP102,Bsquare Robot Blueprint,1, $ 8.99 , 0 , $ 8.99 
1104560,14/2/2019,Wholesale,Business,Mountain Run LLC,Algeria,'Ain Roua,Training Videos,TV804,Drone Video Techniques,9, $ 37.99 , $ 7.60 , $ 334.31 
1104561,14/2/2019,Wholesale,Business,Strosin Innovations,Iraq,Ar Rutbah,eBooks,EB521,Understanding Artificial Intelligence,11, $ 19.50 , $ 3.90 , $ 210.60 
1104562,14/2/2019,Retail,Individual,Kimbra Vesco,Morocco,Ait Hammou,Drone Kits,DK201,BYOD-100,1, $ 54.00 , 0 , $ 54.00 
1104563,14/2/2019,Retail,Individual,Talyah Crowch,Algeria,Ain Sefra,Training Videos,TV802,AI for Educators,1, $ 49.95 , 0 , $ 49.95 
1104564,14/2/2019,Wholesale,Business,Moore LLC,Morocco,Laqraqra,Robots,RS707,RXW-9807 Robot,5, $ 599.00 , $ 119.80 ," $ 2,875.20 "
1104565,14/2/2019,Retail,Individual,Celine Traynor,Morocco,Douar Brarba,Robot Kits,RK605,BYOR-3000,1, $ 214.00 , 0 , $ 214.00 
1104566,14/2/2019,Wholesale,Business,Jones LLC,Algeria,Boumerdes,Robots,RS702,MICR-23K Robot,13, $ 899.00 , $ 179.80 ," $ 11,507.20 "
1104567,14/2/2019,Wholesale,Business,Koch LLC,Morocco,El Khemis des Beni Chegdal,eBooks,EB502,Building Your First Robot,13, $ 24.95 , $ 4.99 , $ 319.36 
1104568,14/2/2019,Wholesale,Business,Gerhold Group,Egypt,Samannud,eBooks,EB512,Multi Rotor Drones,7, $ 24.95 , $ 4.99 , $ 169.66 
1104569,14/2/2019,Retail,Individual,Bella Ilett,Iraq,Umm Qasr,eBooks,EB501,Articulated Robots,1, $ 23.99 , 0 , $ 23.99 
1104570,14/2/2019,Retail,Business,Leannon Group,Egypt,Bilbays,Drones,DS303,DTD-7000 Drone,60, $ 450.00 , 0 ," $ 27,000.00 "
1104571,15/2/2019,Wholesale,Business,Brown Group,Egypt,Bani Suwayf,Training Videos,TV804,Drone Video Techniques,8, $ 37.99 , $ 7.60 , $ 296.32 
1104572,15/2/2019,Retail,Individual,Consuela Plail,Morocco,Sidi Bousber,Blueprints,BP101,All Eyes Drone Blueprint,1, $ 9.99 , 0 , $ 9.99 
1104573,15/2/2019,Wholesale,Business,Larson Inc.,Morocco,Tit Mellil,Drones,DS306,DX-145 Drone,6, $ 250.00 , $ 50.00 ," $ 1,450.00 "
1104574,15/2/2019,Wholesale,Business,Kuhn Group,Algeria,Abalessa,Blueprints,BP104,Cat Robot Blueprint,89, $ 4.99 , $ 1.00 , $ 443.11 
1104575,16/2/2019,Retail,Individual,Nisse Wykey,Egypt,Damietta,eBooks,EB505,Delivery Drones,1, $ 14.99 , 0 , $ 14.99 
1104576,16/2/2019,Wholesale,Business,Jones LLC,Algeria,Ain Oussera,Robot Kits,RK607,BYOR-4005,8, $ 245.00 , $ 49.00 ," $ 1,911.00 "
1104577,16/2/2019,Retail,Business,Block Security,Morocco,Souk et Tnine Jorf el Mellah,eBooks,EB502,Building Your First Robot,3, $ 24.95 , 0 , $ 74.85 
1104578,16/2/2019,Wholesale,Business,Anderson LLC,Syria,`Afrin,Robot Kits,RK606,BYOR-3535,8, $ 225.00 , $ 45.00 ," $ 1,755.00 "
1104579,16/2/2019,Retail,Individual,Eudora Lamcken,Morocco,Al M'aziz,Drone Kits,DK204,BYOD-300,1, $ 89.00 , 0 , $ 89.00 
1104580,16/2/2019,Retail,Individual,Bethina Capenor,Algeria,El Main,Drone Kits,DK206,BYOD-400,1, $ 119.00 , 0 , $ 119.00 
1104581,16/2/2019,Wholesale,Business,LMD Resources,Morocco,Al Fqih Ben Calah,eBooks,EB520,Understanding Arduino,10, $ 17.50 , $ 3.50 , $ 171.50 
1104582,16/2/2019,Wholesale,Business,Schoen Technologies,Iraq,Hammam al `Alil,Drones,DS307,MICR-564K Drone,6, $ 499.00 , $ 99.80 ," $ 2,894.20 "
1104583,16/2/2019,Wholesale,Business,Johnson LLC,Morocco,Al Hoceima,eBooks,EB504,Cartesian Robots,10, $ 12.99 , $ 2.60 , $ 127.30 
1104584,16/2/2019,Wholesale,Business,Nolan Inc.,Morocco,Tafraoutane,Blueprints,BP105,Creature Robot Arms Blueprint ,4, $ 12.00 , $ 2.40 , $ 45.60 
1104585,16/2/2019,Wholesale,Business,CDIA Inc..,Morocco,Reggada,Drone Kits,DK203,BYOD-220,14, $ 69.00 , $ 13.80 , $ 952.20 
1104586,16/2/2019,Retail,Individual,Harold Wunsch,Syria,Al Qamishli,eBooks,EB502,Building Your First Robot,1, $ 24.95 , 0 , $ 24.95 
1104587,16/2/2019,Retail,Individual,Donna Franecki-Sipes,Morocco,Douar Laouamra,Robots,RS704,RLK-9920 Robot,1, $ 699.00 , 0 , $ 699.00 
1104588,17/2/2019,Retail,Individual,Drucill Sazio,Morocco,Dar Chaifat,Drones,DS306,DX-145 Drone,2, $ 250.00 , 0 , $ 500.00 
1104589,17/2/2019,Retail,Individual,Jemmy North,Algeria,I-n-Amguel,Drones,DS306,DX-145 Drone,2, $ 250.00 , 0 , $ 500.00 
1104590,17/2/2019,Retail,Individual,Esme Tilly,Algeria,Tebessa,Training Videos,TV805,Industrial 3D Printing ,1, $ 49.00 , 0 , $ 49.00 
1104591,17/2/2019,Wholesale,Business,Landon Hotel,Iraq,As Samawah,Training Videos,TV805,Industrial 3D Printing ,8, $ 49.00 , $ 9.80 , $ 382.20 
1104592,17/2/2019,Wholesale,Business,Kiehn LLC,Morocco,Sidi Yahia,Drones,DS307,MICR-564K Drone,10, $ 499.00 , $ 99.80 ," $ 4,890.20 "
1104593,17/2/2019,Retail,Individual,Beaufort Vinden,Egypt,Cairo,Blueprints,BP107,Ladybug Robot Blueprint,1, $ 12.00 , 0 , $ 12.00 
1104594,17/2/2019,Retail,Individual,Ashla Rowena,Morocco,Mehdya,Blueprints,BP107,Ladybug Robot Blueprint,1, $ 12.00 , 0 , $ 12.00 
1104595,18/2/2019,Wholesale,Business,Russel Group,Saudi Arabia,Al Qatif,Training Videos,TV802,AI for Educators,9, $ 49.95 , $ 9.99 , $ 439.56 
1104596,18/2/2019,Wholesale,Business,Jacobi LLC,Morocco,Afourar,Robot Kits,RK602,BYOR-1000,11, $ 189.00 , $ 37.80 ," $ 2,041.20 "
1104597,18/2/2019,Retail,Individual,Gerik Keedy,Saudi Arabia,Al Wajh,Drones,DS301,DA-SA702 Drone,1, $ 399.00 , 0 , $ 399.00 
1104598,18/2/2019,Retail,Individual,Myrvyn McNeely,Egypt,Burj al `Arab,Training Videos,TV809,Understanding 3D Printing,1, $ 42.99 , 0 , $ 42.99 
1104599,18/2/2019,Wholesale,Business,Bradtke Inc.,Algeria,Setif,Blueprints,BP102,Bsquare Robot Blueprint,40, $ 8.99 , $ 1.80 , $ 357.80 
1104600,18/2/2019,Wholesale,Business,Wilderman Inc.,Egypt,Sharunah,Training Videos,TV806,Mapping with Drones,8, $ 49.00 , $ 9.80 , $ 382.20 
1104601,19/2/2019,Wholesale,Business,Nader LLC,Algeria,Kadiria,Training Videos,TV810,Understanding Automation,4, $ 44.95 , $ 8.99 , $ 170.81 
1104602,19/2/2019,Retail,Individual,Lilas Burgum,Morocco,Ida Ou Moumene,eBooks,EB503,Building Your Own Drone,1, $ 24.99 , 0 , $ 24.99 
1104603,19/2/2019,Retail,Individual,Roger McDermott,Morocco,Brikcha,Blueprints,BP104,Cat Robot Blueprint,1, $ 4.99 , 0 , $ 4.99 
1104604,19/2/2019,Wholesale,Business,Koelpin and Sons,Saudi Arabia,Qal`at Bishah,Blueprints,BP104,Cat Robot Blueprint,3, $ 4.99 , $ 1.00 , $ 13.97 
1104605,19/2/2019,Wholesale,Business,Langosh Inc.,Algeria,Ghardaia,Training Videos,TV804,Drone Video Techniques,12, $ 37.99 , $ 7.60 , $ 448.28 
1104606,20/2/2019,Wholesale,Business,White Group,Saudi Arabia,Dawmat al Jandal,Blueprints,BP101,All Eyes Drone Blueprint,11, $ 9.99 , $ 2.00 , $ 107.89 
1104607,20/2/2019,Wholesale,Business,Breitenberg LLC,Morocco,Souk el Had-des Beni-Batao,eBooks,EB502,Building Your First Robot,8, $ 24.95 , $ 4.99 , $ 194.61 
1104608,20/2/2019,Wholesale,Business,Rempel Inc.,Iraq,Kirkuk,eBooks,EB521,Understanding Artificial Intelligence,8, $ 19.50 , $ 3.90 , $ 152.10 
1104609,20/2/2019,Retail,Individual,Hedi Timny,Morocco,Sidi Allal el Bahraoui,Drone Kits,DK204,BYOD-300,1, $ 89.00 , 0 , $ 89.00 
1104610,20/2/2019,Retail,Individual,Iggy Bendel,Morocco,Timoulay Izder,Blueprints,BP107,Ladybug Robot Blueprint,1, $ 12.00 , 0 , $ 12.00 
1104611,20/2/2019,Retail,Individual,Sherri Yost,Algeria,Touggourt,Blueprints,BP104,Cat Robot Blueprint,1, $ 4.99 , 0 , $ 4.99 
1104612,20/2/2019,Retail,Individual,Georgiana Yirrell,Iraq,Ba`qubah,Blueprints,BP106,Hexacopter Drone Blueprint,1, $ 8.99 , 0 , $ 8.99 
1104613,20/2/2019,Wholesale,Business,Price Inc.,Morocco,Mokrisset,Robot Kits,RK607,BYOR-4005,84, $ 245.00 , $ 49.00 ," $ 20,531.00 "
1104614,20/2/2019,Wholesale,Business,Bashirian International,Morocco,Oulad Chikh,eBooks,EB511,Helicopter Drones,97, $ 20.95 , $ 4.19 ," $ 2,027.96 "
1104615,21/2/2019,Retail,Individual,Molli Kenrat,Morocco,Haddada,Robot Kits,RK602,BYOR-1000,1, $ 190.00 , 0 , $ 190.00 
1104616,21/2/2019,Wholesale,Business,D'Amore LLC,Morocco,Midalt,Robot Kits,RK602,BYOR-1000,4, $ 190.00 , $ 38.00 , $ 722.00 
1104617,21/2/2019,Retail,Individual,Annette Bixley,Morocco,Bou Iferda,Robot Kits,RK605,BYOR-3000,1, $ 214.00 , 0 , $ 214.00 
1104618,21/2/2019,Wholesale,Business,Zemlak Inc.,Morocco,Izmorene,Training Videos,TV807,Open Source Code,10, $ 32.95 , $ 6.59 , $ 322.91 
1104619,21/2/2019,Wholesale,Business,Blue Sky Kites,Algeria,L'Arbaa Nait Irathen,Blueprints,BP106,Hexacopter Drone Blueprint,8, $ 8.99 , $ 1.80 , $ 70.12 
1104620,21/2/2019,Wholesale,Business,Lubowitz LLC,Syria,Hamah,eBooks,EB509,GPS Drones,7, $ 19.99 , $ 4.00 , $ 135.93 
1104621,21/2/2019,Retail,Individual,Paulie Rowcastle,Morocco,Douar Drissiine,Blueprints,BP105,Creature Robot Arms Blueprint ,1, $ 12.00 , 0 , $ 12.00 
1104622,21/2/2019,Wholesale,Business,Hilpert Industries,Syria,Tallkalakh,Training Videos,TV810,Understanding Automation,8, $ 44.95 , $ 8.99 , $ 350.61 
1104623,21/2/2019,Wholesale,Business,Pouros Inc.,Morocco,Beni Bou Yafroun,Robot Kits,RK603,BYOR-1500,9, $ 189.00 , $ 37.80 ," $ 1,663.20 "
1104624,21/2/2019,Wholesale,Business,Kuhic Inc.,Syria,Jablah,Drones,DS303,DTD-7000 Drone,4, $ 450.00 , $ 90.00 ," $ 1,710.00 "
1104625,21/2/2019,Retail,Individual,Astrid Gammett,Egypt,Al Minshah,Robots,RS706,RWW-75 Robot,1, $ 883.00 , 0 , $ 883.00 
1104626,21/2/2019,Retail,Individual,Rocky Mitcham,Algeria,Draa Ben Khedda,Drones,DS306,DX-145 Drone,1, $ 250.00 , 0 , $ 250.00 
1104627,21/2/2019,Wholesale,Business,Toy LLC,Morocco,Sidi Slimane,Blueprints,BP108,Panda Robot Blueprint,78, $ 7.99 , $ 1.60 , $ 621.62 
1104628,21/2/2019,Retail,Individual,Poppy Osmund,Morocco,Tiznit,eBooks,EB517,SCARA Robots,1, $ 19.50 , 0 , $ 19.50 
1104629,22/2/2019,Wholesale,Business,Rippin Industries,Morocco,Goulmima,Blueprints,BP104,Cat Robot Blueprint,12, $ 4.99 , $ 1.00 , $ 58.88 
1104630,22/2/2019,Wholesale,Business,Rempel Inc.,Egypt,Munuf,Drone Kits,DK206,BYOD-400,8, $ 119.00 , $ 23.80 , $ 928.20 
1104631,23/2/2019,Wholesale,Business,Fay LLC,Morocco,Ighrem n'Ougdal,eBooks,EB518,Single Rotor Drones,10, $ 14.99 , $ 3.00 , $ 146.90 
1104632,23/2/2019,Wholesale,Business,Trantow Technologies,Morocco,Zinat,Robots,RS706,RWW-75 Robot,4, $ 883.00 , $ 176.60 ," $ 3,355.40 "
1104633,23/2/2019,Retail,Individual,Margo Itzakovitz,Morocco,Bou Adel,Drones,DS305,DTI-84 Drone,1, $ 455.00 , 0 , $ 455.00 
1104634,23/2/2019,Retail,Individual,Errol Creed,Morocco,Ksar El Kebir,Drones,DS303,DTD-7000 Drone,1, $ 450.00 , 0 , $ 450.00 
1104635,23/2/2019,Retail,Individual,Michael Ward,Morocco,Sidi Harazem,Blueprints,BP110,Sleepy Eye Blueprint,1, $ 11.99 , 0 , $ 11.99 
1104636,24/2/2019,Retail,Individual,Chere Bernardotti,Algeria,Afir,eBooks,EB517,SCARA Robots,1, $ 19.50 , 0 , $ 19.50 
1104637,24/2/2019,Wholesale,Business,Oberbrunner Inc.,Morocco,Jnane Bouih,Blueprints,BP105,Creature Robot Arms Blueprint ,8, $ 12.00 , $ 2.40 , $ 93.60 
1104638,24/2/2019,Wholesale,Business,Daniel-Champlin Tech,Morocco,Meknes,Drones,DS307,MICR-564K Drone,9, $ 499.00 , $ 99.80 ," $ 4,391.20 "
1104639,24/2/2019,Wholesale,Business,Veum Group,Morocco,Oulad Slim,Training Videos,TV805,Industrial 3D Printing ,6, $ 49.00 , $ 9.80 , $ 284.20 
1104640,24/2/2019,Retail,Individual,Russell MacLardie,Morocco,Douar Oulad Bouziane,Blueprints,BP102,Bsquare Robot Blueprint,1, $ 8.99 , 0 , $ 8.99 
1104641,24/2/2019,Wholesale,Business,Crooks Group,Morocco,Oualidia,Training Videos,TV813,Virtual Reality Basics,8, $ 29.99 , $ 6.00 , $ 233.92 
1104642,24/2/2019,Wholesale,Business,Daugherty Group,Morocco,Douar Tazrout,Drones,DS303,DTD-7000 Drone,5, $ 450.00 , $ 90.00 ," $ 2,160.00 "
1104643,24/2/2019,Wholesale,Business,Beier Inc.,Syria,Al Musayfirah,Drone Kits,DK209,BYOD-550,5, $ 179.00 , $ 35.80 , $ 859.20 
1104644,24/2/2019,Retail,Individual,Sascha Cadding,Morocco,Tancherfi,eBooks,EB507,Drone Building Essentials,1, $ 13.99 , 0 , $ 13.99 
1104645,24/2/2019,Retail,Individual,Jack O'Connell,Syria,Dayr Hafir,eBooks,EB513,Photograph Drones,1, $ 14.99 , 0 , $ 14.99 
1104646,24/2/2019,Wholesale,Business,Borer LLC,Morocco,Msemrir,eBooks,EB514,Polar Robots,93, $ 23.99 , $ 4.80 ," $ 2,226.27 "
1104647,25/2/2019,Wholesale,Business,Stokes Electronics,Syria,Tartus,Robots,RS706,RWW-75 Robot,8, $ 883.00 , $ 176.60 ," $ 6,887.40 "
1104648,25/2/2019,Wholesale,Business,Metz Group,Morocco,Ain Mediouna,Training Videos,TV810,Understanding Automation,7, $ 44.95 , $ 8.99 , $ 305.66 
1104649,25/2/2019,Retail,Individual,Benny Harford,Syria,Saham al Jawlan,Training Videos,TV806,Mapping with Drones,1, $ 49.00 , 0 , $ 49.00 
1104650,25/2/2019,Wholesale,Business,CDIA Inc..,Morocco,Ait el Farsi,Robots,RS707,RXW-9807 Robot,13, $ 599.00 , $ 119.80 ," $ 7,667.20 "
1104651,25/2/2019,Wholesale,Business,Wintheiser Inc.,Morocco,Douar Ouled Ayad,eBooks,EB521,Understanding Artificial Intelligence,4, $ 19.50 , $ 3.90 , $ 74.10 
1104652,25/2/2019,Retail,Individual,Angela Lergan,Morocco,Mirleft,Robots,RS702,MICR-23K Robot,1, $ 899.00 , 0 , $ 899.00 
1104653,25/2/2019,Retail,Individual,Walter Whipple,Morocco,Ait Ouaoumana,eBooks,EB514,Polar Robots,1, $ 23.99 , 0 , $ 23.99 
1104654,25/2/2019,Wholesale,Business,Jacobson Group,Morocco,Ait Faska,Training Videos,TV808,Robotic Essentials,9, $ 34.99 , $ 7.00 , $ 307.91 
1104655,25/2/2019,Retail,Individual,Horst Crafter,Morocco,Oulad Salmane,eBooks,EB502,Building Your First Robot,1, $ 24.95 , 0 , $ 24.95 
1104656,25/2/2019,Retail,Individual,Esmaria Wimpeney,Morocco,La'tamna,Robot Kits,RK603,BYOR-1500,1, $ 189.00 , 0 , $ 189.00 
1104657,25/2/2019,Wholesale,Business,Murazik Inc.,Morocco,Oued El Makhazine,eBooks,EB502,Building Your First Robot,7, $ 24.95 , $ 4.99 , $ 169.66 
1104658,26/2/2019,Retail,Individual,Liuka Riddles,Morocco,Beni Enzar,Blueprints,BP108,Panda Robot Blueprint,1, $ 7.99 , 0 , $ 7.99 
1104659,26/2/2019,Retail,Individual,Brynna Satterly,Morocco,Adis,Blueprints,BP107,Ladybug Robot Blueprint,1, $ 12.00 , 0 , $ 12.00 
1104660,26/2/2019,Retail,Business,Hodkiewicz Inc.,Algeria,Mecheria,Robot Kits,RK606,BYOR-3535,4, $ 225.00 , 0 , $ 900.00 
1104661,26/2/2019,Wholesale,Business,Jakubowski Inc.,Algeria,Djinet,Drone Kits,DK208,BYOD-500,5, $ 167.00 , $ 33.40 , $ 801.60 
1104662,26/2/2019,Wholesale,Business,Bauch Group,Algeria,Iferhounene,Drone Kits,DK209,BYOD-550,10, $ 179.00 , $ 35.80 ," $ 1,754.20 "
1104663,26/2/2019,Wholesale,Business,Treutel Group,Morocco,Arbaa Sahel,Blueprints,BP104,Cat Robot Blueprint,11, $ 4.99 , $ 1.00 , $ 53.89 
1104664,26/2/2019,Wholesale,Business,Toy LLC,Algeria,El Milia,Robot Kits,RK606,BYOR-3535,5, $ 225.00 , $ 45.00 ," $ 1,080.00 "
1104665,26/2/2019,Wholesale,Business,Swaniawski Group,Morocco,Oulad Messaoud,Training Videos,TV803,Cloud Computing,10, $ 29.99 , $ 6.00 , $ 293.90 
1104666,26/2/2019,Retail,Individual,Rob Padberg,Morocco,Skhirate,Training Videos,TV809,Understanding 3D Printing,1, $ 42.99 , 0 , $ 42.99 
1104667,26/2/2019,Wholesale,Business,Upton LLC,Morocco,Zayda,Robots,RS705,RQTE-554 Robot,94, $ 684.00 , $ 136.80 ," $ 64,159.20 "
1104668,27/2/2019,Retail,Business,Block Security,Egypt,Sidmant al Jabal,Robot Kits,RK603,BYOR-1500,12, $ 189.00 , 0 ," $ 2,268.00 "
1104669,27/2/2019,Wholesale,Business,Daugherty Group,Iraq,Rawah,eBooks,EB514,Polar Robots,7, $ 23.99 , $ 4.80 , $ 163.13 
1104670,27/2/2019,Retail,Individual,Ronny Genn,Algeria,El Adjiba,Robots,RS704,RLK-9920 Robot,1, $ 699.00 , 0 , $ 699.00 
1104671,27/2/2019,Retail,Individual,Felicle Teal,Algeria,Tigzirt,eBooks,EB507,Drone Building Essentials,1, $ 13.99 , 0 , $ 13.99 
1104672,27/2/2019,Retail,Individual,George Smitham,Egypt,Tihna al Jabal,Training Videos,TV806,Mapping with Drones,1, $ 49.00 , 0 , $ 49.00 
1104673,27/2/2019,Wholesale,Business,Crooks Group,Morocco,Oulad Embarek,eBooks,EB502,Building Your First Robot,13, $ 24.95 , $ 4.99 , $ 319.36 
1104674,28/2/2019,Wholesale,Business,Windler Tech Supplies,Syria,Jayrud,Robots,RS702,MICR-23K Robot,6, $ 899.00 , $ 179.80 ," $ 5,214.20 "
1104675,28/2/2019,Wholesale,Business,Erdman LLC,Algeria,Tizi Ouzou,Blueprints,BP102,Bsquare Robot Blueprint,10, $ 8.99 , $ 1.80 , $ 88.10 
1104676,28/2/2019,Wholesale,Business,Daugherty Group,Morocco,Bni Abdellah,Training Videos,TV802,AI for Educators,4, $ 49.95 , $ 9.99 , $ 189.81 
1104677,28/2/2019,Wholesale,Business,Beier Inc.,Morocco,Kouribga,Training Videos,TV809,Understanding 3D Printing,78, $ 42.99 , $ 8.60 ," $ 3,344.62 "
1104678,28/2/2019,Retail,Individual,Gearalt Cowles,Morocco,Sidi Ifni,Robot Kits,RK605,BYOR-3000,1, $ 214.00 , 0 , $ 214.00 
1104679,28/2/2019,Retail,Individual,Joanne Waters,Morocco,Zemrane,Robots,RS702,MICR-23K Robot,1, $ 899.00 , 0 , $ 899.00 
1104680,28/2/2019,Wholesale,Business,McCullough LLC,Morocco,Asilah,Training Videos,TV806,Mapping with Drones,8, $ 49.00 , $ 9.80 , $ 382.20 
1104681,28/2/2019,Wholesale,Business,Boehm Inc.,Morocco,Aghbala,Blueprints,BP104,Cat Robot Blueprint,23, $ 4.99 , $ 1.00 , $ 113.77 
1104682,1/3/2019,Wholesale,Business,Satterfield LLC,Morocco,Iksane,Training Videos,TV811,Understanding Drone Regulations,5, $ 27.50 , $ 5.50 , $ 132.00 
1104683,1/3/2019,Wholesale,Business,Smith Technologies,Morocco,Agdz,eBooks,EB502,Building Your First Robot,10, $ 24.95 , $ 4.99 , $ 244.51 
1104684,1/3/2019,Wholesale,Business,Lehner Inc.,Algeria,Mila,Training Videos,TV805,Industrial 3D Printing ,9, $ 49.00 , $ 9.80 , $ 431.20 
1104685,1/3/2019,Wholesale,Business,Brown Group,Morocco,Tarhzirt,eBooks,EB507,Drone Building Essentials,4, $ 13.99 , $ 2.80 , $ 53.16 
1104686,1/3/2019,Retail,Individual,Rafa Kernley,Algeria,Mascara,Training Videos,TV809,Understanding 3D Printing,1, $ 42.99 , 0 , $ 42.99 
1104687,1/3/2019,Wholesale,Business,Abbott Group,Morocco,Tafingoult,eBooks,EB504,Cartesian Robots,3, $ 12.99 , $ 2.60 , $ 36.37 
1104688,1/3/2019,Retail,Individual,Jacintha Beevis,Morocco,Oulad Cherif,Blueprints,BP105,Creature Robot Arms Blueprint ,1, $ 12.00 , 0 , $ 12.00 
1104689,1/3/2019,Wholesale,Business,Raynor LLC,Morocco,Ain Harrouda,Robots,RS704,RLK-9920 Robot,9, $ 699.00 , $ 139.80 ," $ 6,151.20 "
1104690,1/3/2019,Wholesale,Business,Cummings LLC,Egypt,Halwan,Robots,RS706,RWW-75 Robot,5, $ 883.00 , $ 176.60 ," $ 4,238.40 "
1104691,1/3/2019,Retail,Individual,Lisa Johnson-Mann,Morocco,Sidi Amer El Hadi,Training Videos,TV803,Cloud Computing,1, $ 29.99 , 0 , $ 29.99 
1104692,1/3/2019,Wholesale,Business,Hammes Inc.,Morocco,Timlilt,Robot Kits,RK603,BYOR-1500,77, $ 189.00 , $ 37.80 ," $ 14,515.20 "
1104693,2/3/2019,Retail,Individual,Margy Meier,Morocco,Oulad Yaich,Blueprints,BP109,QuadroCopter Blueprint ,1, $ 10.99 , 0 , $ 10.99 
1104694,2/3/2019,Wholesale,Business,Clever Industries,Morocco,Derdara,Robot Kits,RK606,BYOR-3535,7, $ 225.00 , $ 45.00 ," $ 1,530.00 "
